compound_encoded,TyreLife,tyre_life_norm,LapNumber,lapnumber_norm,StintNumber,LapTimeSeconds,Race,Driver
2,3.0,0.05263155124655198,19.0,0.3584905660377358,2,84.602,Monza,PIA
2,4.0,0.10526310249310396,20.0,0.37735849056603776,2,83.986,Monza,PIA
2,5.0,0.15789465373965592,21.0,0.39622641509433965,2,83.903,Monza,PIA
2,6.0,0.21052620498620792,22.0,0.41509433962264153,2,83.647,Monza,PIA
2,7.0,0.2631577562327599,23.0,0.4339622641509434,2,83.66,Monza,PIA
2,8.0,0.31578930747931183,24.0,0.4528301886792453,2,83.315,Monza,PIA
2,9.0,0.36842085872586383,25.0,0.4716981132075472,2,83.23,Monza,PIA
2,10.0,0.42105240997241583,26.0,0.49056603773584906,2,83.133,Monza,PIA
2,11.0,0.4736839612189678,27.0,0.5094339622641509,2,83.088,Monza,PIA
2,12.0,0.5263155124655198,28.0,0.5283018867924528,2,83.168,Monza,PIA
2,13.0,0.5789470637120717,29.0,0.5471698113207547,2,83.066,Monza,PIA
2,14.0,0.6315786149586237,30.0,0.5660377358490566,2,82.968,Monza,PIA
2,15.0,0.6842101662051757,31.0,0.5849056603773585,2,83.221,Monza,PIA
2,16.0,0.7368417174517277,32.0,0.6037735849056604,2,83.48,Monza,PIA
2,17.0,0.7894732686982796,33.0,0.6226415094339622,2,83.148,Monza,PIA
2,18.0,0.8421048199448317,34.0,0.6415094339622641,2,83.456,Monza,PIA
2,19.0,0.8947363711913836,35.0,0.660377358490566,2,83.409,Monza,PIA
2,20.0,0.9473679224379356,36.0,0.6792452830188679,2,83.746,Monza,PIA
2,21.0,0.9999994736844876,37.0,0.6981132075471698,2,83.691,Monza,PIA
2,2.0,0.0,40.0,0.7547169811320755,3,82.264,Monza,PIA
2,3.0,0.07692301775152481,41.0,0.7735849056603774,3,82.066,Monza,PIA
2,4.0,0.15384603550304962,42.0,0.7924528301886793,3,82.331,Monza,PIA
2,5.0,0.23076905325457442,43.0,0.8113207547169812,3,82.092,Monza,PIA
2,6.0,0.30769207100609924,44.0,0.8301886792452831,3,82.628,Monza,PIA
2,7.0,0.38461508875762407,45.0,0.8490566037735849,3,83.675,Monza,PIA
2,8.0,0.46153810650914884,46.0,0.8679245283018868,3,82.537,Monza,PIA
2,9.0,0.5384611242606736,47.0,0.8867924528301887,3,82.253,Monza,PIA
2,10.0,0.6153841420121985,48.0,0.9056603773584906,3,82.725,Monza,PIA
2,11.0,0.6923071597637233,49.0,0.9245283018867925,3,82.945,Monza,PIA
2,12.0,0.7692301775152481,50.0,0.9433962264150944,3,82.586,Monza,PIA
2,13.0,0.8461531952667729,51.0,0.9622641509433962,3,82.424,Monza,PIA
2,14.0,0.9230762130182977,52.0,0.9811320754716981,3,81.948,Monza,PIA
2,15.0,0.9999992307698226,53.0,1.0,3,81.943,Monza,PIA
1,2.0,0.0,2.0,0.03773584905660377,1,85.458,Monza,NOR
1,3.0,0.09090900826453795,3.0,0.05660377358490566,1,85.11,Monza,NOR
1,4.0,0.1818180165290759,4.0,0.07547169811320754,1,85.168,Monza,NOR
1,5.0,0.2727270247936138,5.0,0.09433962264150944,1,84.674,Monza,NOR
1,6.0,0.3636360330581518,6.0,0.11320754716981132,1,84.768,Monza,NOR
1,7.0,0.45454504132268975,7.0,0.1320754716981132,1,84.531,Monza,NOR
1,8.0,0.5454540495872277,8.0,0.1509433962264151,1,84.674,Monza,NOR
1,9.0,0.6363630578517656,9.0,0.16981132075471697,1,84.664,Monza,NOR
1,10.0,0.7272720661163036,10.0,0.18867924528301888,1,84.391,Monza,NOR
1,11.0,0.8181810743808415,11.0,0.20754716981132076,1,84.448,Monza,NOR
1,12.0,0.9090900826453795,12.0,0.22641509433962265,1,84.655,Monza,NOR
1,13.0,0.9999990909099173,13.0,0.24528301886792453,1,85.359,Monza,NOR
2,2.0,0.0,16.0,0.3018867924528302,2,84.154,Monza,NOR
2,3.0,0.06666662222225185,17.0,0.32075471698113206,2,85.585,Monza,NOR
2,4.0,0.1333332444445037,18.0,0.33962264150943394,2,83.92,Monza,NOR
2,5.0,0.19999986666675557,19.0,0.3584905660377358,2,84.152,Monza,NOR
2,6.0,0.2666664888890074,20.0,0.37735849056603776,2,83.882,Monza,NOR
2,7.0,0.3333331111112593,21.0,0.39622641509433965,2,83.753,Monza,NOR
2,8.0,0.39999973333351113,22.0,0.41509433962264153,2,83.652,Monza,NOR
2,9.0,0.46666635555576297,23.0,0.4339622641509434,2,83.581,Monza,NOR
2,10.0,0.5333329777780148,24.0,0.4528301886792453,2,83.601,Monza,NOR
2,11.0,0.5999996000002666,25.0,0.4716981132075472,2,83.321,Monza,NOR
2,12.0,0.6666662222225186,26.0,0.49056603773584906,2,83.469,Monza,NOR
2,13.0,0.7333328444447704,27.0,0.5094339622641509,2,83.267,Monza,NOR
2,14.0,0.7999994666670223,28.0,0.5283018867924528,2,83.067,Monza,NOR
2,15.0,0.8666660888892741,29.0,0.5471698113207547,2,83.3,Monza,NOR
2,16.0,0.9333327111115259,30.0,0.5660377358490566,2,83.614,Monza,NOR
2,17.0,0.9999993333337778,31.0,0.5849056603773585,2,84.94,Monza,NOR
2,2.0,0.0,34.0,0.6415094339622641,3,82.837,Monza,NOR
2,3.0,0.05263155124655198,35.0,0.660377358490566,3,83.137,Monza,NOR
2,4.0,0.10526310249310396,36.0,0.6792452830188679,3,83.114,Monza,NOR
2,5.0,0.15789465373965592,37.0,0.6981132075471698,3,83.178,Monza,NOR
2,6.0,0.21052620498620792,38.0,0.7169811320754716,3,83.133,Monza,NOR
2,7.0,0.2631577562327599,39.0,0.7358490566037735,3,83.061,Monza,NOR
2,8.0,0.31578930747931183,40.0,0.7547169811320755,3,84.162,Monza,NOR
2,9.0,0.36842085872586383,41.0,0.7735849056603774,3,82.234,Monza,NOR
2,10.0,0.42105240997241583,42.0,0.7924528301886793,3,82.678,Monza,NOR
2,11.0,0.4736839612189678,43.0,0.8113207547169812,3,82.25,Monza,NOR
2,12.0,0.5263155124655198,44.0,0.8301886792452831,3,82.403,Monza,NOR
2,13.0,0.5789470637120717,45.0,0.8490566037735849,3,82.398,Monza,NOR
2,14.0,0.6315786149586237,46.0,0.8679245283018868,3,82.041,Monza,NOR
2,15.0,0.6842101662051757,47.0,0.8867924528301887,3,83.852,Monza,NOR
2,16.0,0.7368417174517277,48.0,0.9056603773584906,3,81.824,Monza,NOR
2,17.0,0.7894732686982796,49.0,0.9245283018867925,3,82.436,Monza,NOR
2,18.0,0.8421048199448317,50.0,0.9433962264150944,3,83.266,Monza,NOR
2,19.0,0.8947363711913836,51.0,0.9622641509433962,3,82.269,Monza,NOR
2,20.0,0.9473679224379356,52.0,0.9811320754716981,3,82.302,Monza,NOR
2,21.0,0.9999994736844876,53.0,1.0,3,81.432,Monza,NOR
1,2.0,0.0,2.0,0.03773584905660377,1,85.731,Monza,SAI
1,3.0,0.06249996093752441,3.0,0.05660377358490566,1,85.358,Monza,SAI
1,4.0,0.12499992187504883,4.0,0.07547169811320754,1,85.086,Monza,SAI
1,5.0,0.18749988281257324,5.0,0.09433962264150944,1,85.006,Monza,SAI
1,6.0,0.24999984375009765,6.0,0.11320754716981132,1,84.642,Monza,SAI
1,7.0,0.31249980468762206,7.0,0.1320754716981132,1,84.715,Monza,SAI
1,8.0,0.3749997656251465,8.0,0.1509433962264151,1,84.87,Monza,SAI
1,9.0,0.4374997265626709,9.0,0.16981132075471697,1,84.774,Monza,SAI
1,10.0,0.4999996875001953,10.0,0.18867924528301888,1,84.684,Monza,SAI
1,11.0,0.5624996484377197,11.0,0.20754716981132076,1,85.066,Monza,SAI
1,12.0,0.6249996093752441,12.0,0.22641509433962265,1,85.276,Monza,SAI
1,13.0,0.6874995703127685,13.0,0.24528301886792453,1,85.423,Monza,SAI
1,14.0,0.749999531250293,14.0,0.2641509433962264,1,85.234,Monza,SAI
1,15.0,0.8124994921878174,15.0,0.2830188679245283,1,85.183,Monza,SAI
1,16.0,0.8749994531253418,16.0,0.3018867924528302,1,85.341,Monza,SAI
1,17.0,0.9374994140628662,17.0,0.32075471698113206,1,85.407,Monza,SAI
1,18.0,0.9999993750003906,18.0,0.33962264150943394,1,85.678,Monza,SAI
2,2.0,0.0,21.0,0.39622641509433965,2,84.499,Monza,SAI
2,3.0,0.03124999023437805,22.0,0.41509433962264153,2,84.226,Monza,SAI
2,4.0,0.0624999804687561,23.0,0.4339622641509434,2,84.557,Monza,SAI
2,5.0,0.09374997070313415,24.0,0.4528301886792453,2,83.682,Monza,SAI
2,6.0,0.1249999609375122,25.0,0.4716981132075472,2,83.687,Monza,SAI
2,7.0,0.15624995117189025,26.0,0.49056603773584906,2,83.503,Monza,SAI
2,8.0,0.1874999414062683,27.0,0.5094339622641509,2,83.503,Monza,SAI
2,9.0,0.21874993164064635,28.0,0.5283018867924528,2,83.751,Monza,SAI
2,10.0,0.2499999218750244,29.0,0.5471698113207547,2,83.473,Monza,SAI
2,11.0,0.2812499121094024,30.0,0.5660377358490566,2,83.584,Monza,SAI
2,12.0,0.3124999023437805,31.0,0.5849056603773585,2,83.33,Monza,SAI
2,13.0,0.3437498925781585,32.0,0.6037735849056604,2,83.354,Monza,SAI
2,14.0,0.3749998828125366,33.0,0.6226415094339622,2,83.412,Monza,SAI
2,15.0,0.4062498730469146,34.0,0.6415094339622641,2,83.285,Monza,SAI
2,16.0,0.4374998632812927,35.0,0.660377358490566,2,83.334,Monza,SAI
2,17.0,0.4687498535156707,36.0,0.6792452830188679,2,83.27,Monza,SAI
2,18.0,0.4999998437500488,37.0,0.6981132075471698,2,83.29,Monza,SAI
