compound_encoded,TyreLife,tyre_life_norm,LapNumber,lapnumber_norm,StintNumber,LapTimeSeconds,Race,Driver
0,5.0,0.0,2.0,0.03508771929824561,1,96.296,Bahrain,VER
0,6.0,0.0714285204081997,3.0,0.05263157894736842,1,96.753,Bahrain,VER
0,7.0,0.1428570408163994,4.0,0.07017543859649122,1,96.647,Bahrain,VER
0,8.0,0.21428556122459913,5.0,0.08771929824561403,1,97.173,Bahrain,VER
0,9.0,0.2857140816327988,6.0,0.10526315789473684,1,97.092,Bahrain,VER
0,10.0,0.35714260204099857,7.0,0.12280701754385964,1,97.038,Bahrain,VER
0,11.0,0.42857112244919826,8.0,0.14035087719298245,1,97.024,Bahrain,VER
0,12.0,0.49999964285739795,9.0,0.15789473684210525,1,97.229,Bahrain,VER
0,13.0,0.5714281632655976,10.0,0.17543859649122806,1,96.96,Bahrain,VER
0,14.0,0.6428566836737974,11.0,0.19298245614035087,1,97.085,Bahrain,VER
0,15.0,0.7142852040819971,12.0,0.21052631578947367,1,97.045,Bahrain,VER
0,16.0,0.7857137244901968,13.0,0.22807017543859648,1,97.03,Bahrain,VER
0,17.0,0.8571422448983965,14.0,0.24561403508771928,1,97.028,Bahrain,VER
0,18.0,0.9285707653065962,15.0,0.2631578947368421,1,97.011,Bahrain,VER
0,19.0,0.9999992857147959,16.0,0.2807017543859649,1,97.168,Bahrain,VER
2,2.0,0.0,19.0,0.3333333333333333,2,95.283,Bahrain,VER
2,3.0,0.058823494809708936,20.0,0.3508771929824561,2,95.16,Bahrain,VER
2,4.0,0.11764698961941787,21.0,0.3684210526315789,2,95.316,Bahrain,VER
2,5.0,0.1764704844291268,22.0,0.38596491228070173,2,95.204,Bahrain,VER
2,6.0,0.23529397923883574,23.0,0.40350877192982454,2,95.216,Bahrain,VER
2,7.0,0.29411747404854466,24.0,0.42105263157894735,2,95.289,Bahrain,VER
2,8.0,0.3529409688582536,25.0,0.43859649122807015,2,95.342,Bahrain,VER
2,9.0,0.41176446366796254,26.0,0.45614035087719296,2,95.223,Bahrain,VER
2,10.0,0.4705879584776715,27.0,0.47368421052631576,2,95.581,Bahrain,VER
2,11.0,0.5294114532873805,28.0,0.49122807017543857,2,95.477,Bahrain,VER
2,12.0,0.5882349480970893,29.0,0.5087719298245614,2,95.793,Bahrain,VER
2,13.0,0.6470584429067983,30.0,0.5263157894736842,2,95.771,Bahrain,VER
2,14.0,0.7058819377165072,31.0,0.543859649122807,2,95.679,Bahrain,VER
2,15.0,0.7647054325262161,32.0,0.5614035087719298,2,95.886,Bahrain,VER
2,16.0,0.8235289273359251,33.0,0.5789473684210527,2,95.863,Bahrain,VER
2,17.0,0.882352422145634,34.0,0.5964912280701754,2,96.133,Bahrain,VER
2,18.0,0.941175916955343,35.0,0.6140350877192983,2,96.018,Bahrain,VER
2,19.0,0.9999994117650519,36.0,0.631578947368421,2,96.205,Bahrain,VER
0,2.0,0.0,39.0,0.6842105263157895,3,92.608,Bahrain,VER
0,3.0,0.055555524691375174,40.0,0.7017543859649122,3,96.589,Bahrain,VER
0,4.0,0.11111104938275035,41.0,0.7192982456140351,3,95.29,Bahrain,VER
0,5.0,0.16666657407412552,42.0,0.7368421052631579,3,94.667,Bahrain,VER
0,6.0,0.2222220987655007,43.0,0.7543859649122807,3,94.151,Bahrain,VER
0,7.0,0.27777762345687584,44.0,0.7719298245614035,3,94.531,Bahrain,VER
0,8.0,0.33333314814825105,45.0,0.7894736842105263,3,94.249,Bahrain,VER
0,9.0,0.3888886728396262,46.0,0.8070175438596491,3,94.193,Bahrain,VER
0,10.0,0.4444441975310014,47.0,0.8245614035087719,3,94.239,Bahrain,VER
0,11.0,0.49999972222237654,48.0,0.8421052631578947,3,94.35,Bahrain,VER
0,12.0,0.5555552469137517,49.0,0.8596491228070176,3,94.403,Bahrain,VER
0,13.0,0.611110771605127,50.0,0.8771929824561403,3,94.783,Bahrain,VER
0,14.0,0.6666662962965021,51.0,0.8947368421052632,3,94.34,Bahrain,VER
0,15.0,0.7222218209878772,52.0,0.9122807017543859,3,94.906,Bahrain,VER
0,16.0,0.7777773456792524,53.0,0.9298245614035088,3,95.6,Bahrain,VER
0,17.0,0.8333328703706276,54.0,0.9473684210526315,3,95.334,Bahrain,VER
0,18.0,0.8888883950620028,55.0,0.9649122807017544,3,95.184,Bahrain,VER
0,19.0,0.9444439197533779,56.0,0.9824561403508771,3,94.671,Bahrain,VER
0,20.0,0.9999994444447531,57.0,1.0,3,94.923,Bahrain,VER
0,5.0,0.0,2.0,0.03508771929824561,1,96.541,Bahrain,PER
0,6.0,0.11111098765445816,3.0,0.05263157894736842,1,97.297,Bahrain,PER
0,7.0,0.22222197530891633,4.0,0.07017543859649122,1,97.722,Bahrain,PER
0,8.0,0.3333329629633745,5.0,0.08771929824561403,1,98.044,Bahrain,PER
0,9.0,0.44444395061783265,6.0,0.10526315789473684,1,97.823,Bahrain,PER
0,10.0,0.5555549382722909,7.0,0.12280701754385964,1,97.821,Bahrain,PER
0,11.0,0.666665925926749,8.0,0.14035087719298245,1,97.838,Bahrain,PER
0,12.0,0.7777769135812072,9.0,0.15789473684210525,1,97.596,Bahrain,PER
0,13.0,0.8888879012356653,10.0,0.17543859649122806,1,97.63,Bahrain,PER
0,14.0,0.9999988888901234,11.0,0.19298245614035087,1,97.836,Bahrain,PER
2,2.0,0.0,14.0,0.24561403508771928,2,95.606,Bahrain,PER
2,3.0,0.04761902494332146,15.0,0.2631578947368421,2,96.815,Bahrain,PER
2,4.0,0.09523804988664292,16.0,0.2807017543859649,2,95.783,Bahrain,PER
2,5.0,0.14285707482996438,17.0,0.2982456140350877,2,96.454,Bahrain,PER
2,6.0,0.19047609977328583,18.0,0.3157894736842105,2,96.311,Bahrain,PER
2,7.0,0.2380951247166073,19.0,0.3333333333333333,2,96.038,Bahrain,PER
2,8.0,0.28571414965992875,20.0,0.3508771929824561,2,96.278,Bahrain,PER
2,9.0,0.3333331746032502,21.0,0.3684210526315789,2,96.165,Bahrain,PER
2,10.0,0.38095219954657167,22.0,0.38596491228070173,2,96.037,Bahrain,PER
2,11.0,0.4285712244898931,23.0,0.40350877192982454,2,96.249,Bahrain,PER
2,12.0,0.4761902494332146,24.0,0.42105263157894735,2,96.211,Bahrain,PER
2,13.0,0.523809274376536,25.0,0.43859649122807015,2,96.344,Bahrain,PER
2,14.0,0.5714282993198575,26.0,0.45614035087719296,2,96.347,Bahrain,PER
2,15.0,0.619047324263179,27.0,0.47368421052631576,2,96.233,Bahrain,PER
2,16.0,0.6666663492065004,28.0,0.49122807017543857,2,96.226,Bahrain,PER
2,17.0,0.7142853741498219,29.0,0.5087719298245614,2,96.437,Bahrain,PER
2,18.0,0.7619043990931433,30.0,0.5263157894736842,2,96.313,Bahrain,PER
2,19.0,0.8095234240364647,31.0,0.543859649122807,2,96.339,Bahrain,PER
2,20.0,0.8571424489797862,32.0,0.5614035087719298,2,96.276,Bahrain,PER
2,21.0,0.9047614739231077,33.0,0.5789473684210527,2,96.564,Bahrain,PER
2,22.0,0.9523804988664292,34.0,0.5964912280701754,2,96.378,Bahrain,PER
2,23.0,0.9999995238097505,35.0,0.6140350877192983,2,96.776,Bahrain,PER
0,2.0,0.0,38.0,0.6666666666666666,3,94.804,Bahrain,PER
0,3.0,0.05263155124655198,39.0,0.6842105263157895,3,94.607,Bahrain,PER
0,4.0,0.10526310249310396,40.0,0.7017543859649122,3,94.364,Bahrain,PER
0,5.0,0.15789465373965592,41.0,0.7192982456140351,3,94.4,Bahrain,PER
0,6.0,0.21052620498620792,42.0,0.7368421052631579,3,94.525,Bahrain,PER
0,7.0,0.2631577562327599,43.0,0.7543859649122807,3,94.797,Bahrain,PER
0,8.0,0.31578930747931183,44.0,0.7719298245614035,3,94.799,Bahrain,PER
0,9.0,0.36842085872586383,45.0,0.7894736842105263,3,94.592,Bahrain,PER
0,10.0,0.42105240997241583,46.0,0.8070175438596491,3,94.844,Bahrain,PER
0,11.0,0.4736839612189678,47.0,0.8245614035087719,3,94.73,Bahrain,PER
0,12.0,0.5263155124655198,48.0,0.8421052631578947,3,94.885,Bahrain,PER
0,13.0,0.5789470637120717,49.0,0.8596491228070176,3,94.966,Bahrain,PER
0,14.0,0.6315786149586237,50.0,0.8771929824561403,3,95.082,Bahrain,PER
0,15.0,0.6842101662051757,51.0,0.8947368421052632,3,94.94,Bahrain,PER
0,16.0,0.7368417174517277,52.0,0.9122807017543859,3,95.183,Bahrain,PER
0,17.0,0.7894732686982796,53.0,0.9298245614035088,3,95.842,Bahrain,PER
0,18.0,0.8421048199448317,54.0,0.9473684210526315,3,95.459,Bahrain,PER
0,19.0,0.8947363711913836,55.0,0.9649122807017544,3,95.611,Bahrain,PER
0,20.0,0.9473679224379356,56.0,0.9824561403508771,3,95.568,Bahrain,PER
0,21.0,0.9999994736844876,57.0,1.0,3,95.746,Bahrain,PER
0,5.0,0.0,2.0,0.03508771929824561,1,97.236,Bahrain,SAI
0,6.0,0.09090900826453795,3.0,0.05263157894736842,1,97.08,Bahrain,SAI
0,7.0,0.1818180165290759,4.0,0.07017543859649122,1,97.264,Bahrain,SAI
0,8.0,0.2727270247936138,5.0,0.08771929824561403,1,98.032,Bahrain,SAI
0,9.0,0.3636360330581518,6.0,0.10526315789473684,1,97.741,Bahrain,SAI
0,10.0,0.45454504132268975,7.0,0.12280701754385964,1,98.26,Bahrain,SAI
0,11.0,0.5454540495872277,8.0,0.14035087719298245,1,98.183,Bahrain,SAI
0,12.0,0.6363630578517656,9.0,0.15789473684210525,1,98.03,Bahrain,SAI
0,13.0,0.7272720661163036,10.0,0.17543859649122806,1,97.608,Bahrain,SAI
0,14.0,0.8181810743808415,11.0,0.19298245614035087,1,97.656,Bahrain,SAI
0,15.0,0.9090900826453795,12.0,0.21052631578947367,1,97.65,Bahrain,SAI
0,16.0,0.9999990909099173,13.0,0.22807017543859648,1,97.243,Bahrain,SAI
2,2.0,0.0,16.0,0.2807017543859649,2,96.376,Bahrain,SAI
2,3.0,0.055555524691375174,17.0,0.2982456140350877,2,95.507,Bahrain,SAI
2,4.0,0.11111104938275035,18.0,0.3157894736842105,2,96.088,Bahrain,SAI
2,5.0,0.16666657407412552,19.0,0.3333333333333333,2,96.236,Bahrain,SAI
2,6.0,0.2222220987655007,20.0,0.3508771929824561,2,96.034,Bahrain,SAI
2,7.0,0.27777762345687584,21.0,0.3684210526315789,2,96.104,Bahrain,SAI
2,8.0,0.33333314814825105,22.0,0.38596491228070173,2,96.008,Bahrain,SAI
2,9.0,0.3888886728396262,23.0,0.40350877192982454,2,96.149,Bahrain,SAI
2,10.0,0.4444441975310014,24.0,0.42105263157894735,2,96.2,Bahrain,SAI
2,11.0,0.49999972222237654,25.0,0.43859649122807015,2,96.22,Bahrain,SAI
2,12.0,0.5555552469137517,26.0,0.45614035087719296,2,96.221,Bahrain,SAI
2,13.0,0.611110771605127,27.0,0.47368421052631576,2,96.272,Bahrain,SAI
2,14.0,0.6666662962965021,28.0,0.49122807017543857,2,96.534,Bahrain,SAI
2,15.0,0.7222218209878772,29.0,0.5087719298245614,2,96.6,Bahrain,SAI
2,16.0,0.7777773456792524,30.0,0.5263157894736842,2,96.337,Bahrain,SAI
2,17.0,0.8333328703706276,31.0,0.543859649122807,2,96.537,Bahrain,SAI
2,18.0,0.8888883950620028,32.0,0.5614035087719298,2,96.762,Bahrain,SAI
2,19.0,0.9444439197533779,33.0,0.5789473684210527,2,96.556,Bahrain,SAI
2,20.0,0.9999994444447531,34.0,0.5964912280701754,2,96.551,Bahrain,SAI
2,2.0,0.0,37.0,0.6491228070175439,3,95.302,Bahrain,SAI
2,3.0,0.0499999750000125,38.0,0.6666666666666666,3,95.1,Bahrain,SAI
2,4.0,0.099999950000025,39.0,0.6842105263157895,3,94.709,Bahrain,SAI
2,5.0,0.1499999250000375,40.0,0.7017543859649122,3,94.739,Bahrain,SAI
2,6.0,0.19999990000005,41.0,0.7192982456140351,3,95.041,Bahrain,SAI
2,7.0,0.24999987500006252,42.0,0.7368421052631579,3,94.861,Bahrain,SAI
2,8.0,0.299999850000075,43.0,0.7543859649122807,3,94.795,Bahrain,SAI
2,9.0,0.3499998250000875,44.0,0.7719298245614035,3,94.507,Bahrain,SAI
2,10.0,0.3999998000001,45.0,0.7894736842105263,3,94.79,Bahrain,SAI
2,11.0,0.4499997750001125,46.0,0.8070175438596491,3,94.853,Bahrain,SAI
2,12.0,0.49999975000012503,47.0,0.8245614035087719,3,94.901,Bahrain,SAI
2,13.0,0.5499997250001375,48.0,0.8421052631578947,3,94.981,Bahrain,SAI
2,14.0,0.59999970000015,49.0,0.8596491228070176,3,95.44,Bahrain,SAI
2,15.0,0.6499996750001625,50.0,0.8771929824561403,3,95.142,Bahrain,SAI
2,16.0,0.699999650000175,51.0,0.8947368421052632,3,95.282,Bahrain,SAI
2,17.0,0.7499996250001875,52.0,0.9122807017543859,3,95.083,Bahrain,SAI
2,18.0,0.7999996000002,53.0,0.9298245614035088,3,95.211,Bahrain,SAI
2,19.0,0.8499995750002125,54.0,0.9473684210526315,3,95.309,Bahrain,SAI
2,20.0,0.899999550000225,55.0,0.9649122807017544,3,95.407,Bahrain,SAI
2,21.0,0.9499995250002375,56.0,0.9824561403508771,3,95.305,Bahrain,SAI
2,22.0,0.9999995000002501,57.0,1.0,3,95.327,Bahrain,SAI
0,5.0,0.0,2.0,0.03508771929824561,1,96.862,Bahrain,LEC
0,6.0,0.12499984375019532,3.0,0.05263157894736842,1,98.062,Bahrain,LEC
0,7.0,0.24999968750039064,4.0,0.07017543859649122,1,97.752,Bahrain,LEC
0,8.0,0.37499953125058594,5.0,0.08771929824561403,1,98.131,Bahrain,LEC
0,9.0,0.4999993750007813,6.0,0.10526315789473684,1,97.782,Bahrain,LEC
0,10.0,0.6249992187509766,7.0,0.12280701754385964,1,98.957,Bahrain,LEC
0,11.0,0.7499990625011719,8.0,0.14035087719298245,1,98.136,Bahrain,LEC
0,12.0,0.8749989062513672,9.0,0.15789473684210525,1,97.844,Bahrain,LEC
0,13.0,0.9999987500015626,10.0,0.17543859649122806,1,97.884,Bahrain,LEC
2,2.0,0.0,13.0,0.22807017543859648,2,96.432,Bahrain,LEC
2,3.0,0.0499999750000125,14.0,0.24561403508771928,2,96.756,Bahrain,LEC
2,4.0,0.099999950000025,15.0,0.2631578947368421,2,96.813,Bahrain,LEC
2,5.0,0.1499999250000375,16.0,0.2807017543859649,2,96.673,Bahrain,LEC
2,6.0,0.19999990000005,17.0,0.2982456140350877,2,97.302,Bahrain,LEC
2,7.0,0.24999987500006252,18.0,0.3157894736842105,2,97.438,Bahrain,LEC
2,8.0,0.299999850000075,19.0,0.3333333333333333,2,96.821,Bahrain,LEC
2,9.0,0.3499998250000875,20.0,0.3508771929824561,2,96.794,Bahrain,LEC
2,10.0,0.3999998000001,21.0,0.3684210526315789,2,96.977,Bahrain,LEC
2,11.0,0.4499997750001125,22.0,0.38596491228070173,2,96.796,Bahrain,LEC
2,12.0,0.49999975000012503,23.0,0.40350877192982454,2,96.987,Bahrain,LEC
2,13.0,0.5499997250001375,24.0,0.42105263157894735,2,96.924,Bahrain,LEC
2,14.0,0.59999970000015,25.0,0.43859649122807015,2,96.76,Bahrain,LEC
2,15.0,0.6499996750001625,26.0,0.45614035087719296,2,96.81,Bahrain,LEC
2,16.0,0.699999650000175,27.0,0.47368421052631576,2,96.831,Bahrain,LEC
2,17.0,0.7499996250001875,28.0,0.49122807017543857,2,96.907,Bahrain,LEC
2,18.0,0.7999996000002,29.0,0.5087719298245614,2,96.963,Bahrain,LEC
2,19.0,0.8499995750002125,30.0,0.5263157894736842,2,97.158,Bahrain,LEC
2,20.0,0.899999550000225,31.0,0.543859649122807,2,97.031,Bahrain,LEC
2,21.0,0.9499995250002375,32.0,0.5614035087719298,2,96.941,Bahrain,LEC
2,22.0,0.9999995000002501,33.0,0.5789473684210527,2,96.741,Bahrain,LEC
2,2.0,0.0,36.0,0.631578947368421,3,94.09,Bahrain,LEC
2,3.0,0.04761902494332146,37.0,0.6491228070175439,3,94.897,Bahrain,LEC
2,4.0,0.09523804988664292,38.0,0.6666666666666666,3,94.783,Bahrain,LEC
2,5.0,0.14285707482996438,39.0,0.6842105263157895,3,95.087,Bahrain,LEC
2,6.0,0.19047609977328583,40.0,0.7017543859649122,3,94.859,Bahrain,LEC
2,7.0,0.2380951247166073,41.0,0.7192982456140351,3,95.028,Bahrain,LEC
2,8.0,0.28571414965992875,42.0,0.7368421052631579,3,94.982,Bahrain,LEC
2,9.0,0.3333331746032502,43.0,0.7543859649122807,3,95.192,Bahrain,LEC
2,10.0,0.38095219954657167,44.0,0.7719298245614035,3,95.051,Bahrain,LEC
2,11.0,0.4285712244898931,45.0,0.7894736842105263,3,95.22,Bahrain,LEC
2,12.0,0.4761902494332146,46.0,0.8070175438596491,3,95.058,Bahrain,LEC
2,13.0,0.523809274376536,47.0,0.8245614035087719,3,95.057,Bahrain,LEC
2,14.0,0.5714282993198575,48.0,0.8421052631578947,3,95.308,Bahrain,LEC
2,15.0,0.619047324263179,49.0,0.8596491228070176,3,95.302,Bahrain,LEC
2,16.0,0.6666663492065004,50.0,0.8771929824561403,3,95.383,Bahrain,LEC
2,17.0,0.7142853741498219,51.0,0.8947368421052632,3,95.418,Bahrain,LEC
2,18.0,0.7619043990931433,52.0,0.9122807017543859,3,95.394,Bahrain,LEC
2,19.0,0.8095234240364647,53.0,0.9298245614035088,3,95.48,Bahrain,LEC
2,20.0,0.8571424489797862,54.0,0.9473684210526315,3,95.265,Bahrain,LEC
2,21.0,0.9047614739231077,55.0,0.9649122807017544,3,95.785,Bahrain,LEC
2,22.0,0.9523804988664292,56.0,0.9824561403508771,3,95.924,Bahrain,LEC
2,23.0,0.9999995238097505,57.0,1.0,3,96.324,Bahrain,LEC
0,5.0,0.0,2.0,0.03508771929824561,1,96.635,Bahrain,RUS
0,6.0,0.12499984375019532,3.0,0.05263157894736842,1,96.406,Bahrain,RUS
0,7.0,0.24999968750039064,4.0,0.07017543859649122,1,97.738,Bahrain,RUS
0,8.0,0.37499953125058594,5.0,0.08771929824561403,1,98.116,Bahrain,RUS
0,9.0,0.4999993750007813,6.0,0.10526315789473684,1,97.784,Bahrain,RUS
0,10.0,0.6249992187509766,7.0,0.12280701754385964,1,98.082,Bahrain,RUS
0,11.0,0.7499990625011719,8.0,0.14035087719298245,1,97.862,Bahrain,RUS
0,12.0,0.8749989062513672,9.0,0.15789473684210525,1,97.73,Bahrain,RUS
0,13.0,0.9999987500015626,10.0,0.17543859649122806,1,97.782,Bahrain,RUS
2,2.0,0.0,13.0,0.22807017543859648,2,97.167,Bahrain,RUS
2,3.0,0.058823494809708936,14.0,0.24561403508771928,2,97.571,Bahrain,RUS
2,4.0,0.11764698961941787,15.0,0.2631578947368421,2,96.922,Bahrain,RUS
2,5.0,0.1764704844291268,16.0,0.2807017543859649,2,96.683,Bahrain,RUS
2,6.0,0.23529397923883574,17.0,0.2982456140350877,2,96.234,Bahrain,RUS
2,7.0,0.29411747404854466,18.0,0.3157894736842105,2,97.819,Bahrain,RUS
2,8.0,0.3529409688582536,19.0,0.3333333333333333,2,97.233,Bahrain,RUS
2,9.0,0.41176446366796254,20.0,0.3508771929824561,2,96.732,Bahrain,RUS
2,10.0,0.4705879584776715,21.0,0.3684210526315789,2,96.769,Bahrain,RUS
2,11.0,0.5294114532873805,22.0,0.38596491228070173,2,96.992,Bahrain,RUS
2,12.0,0.5882349480970893,23.0,0.40350877192982454,2,96.954,Bahrain,RUS
2,13.0,0.6470584429067983,24.0,0.42105263157894735,2,96.736,Bahrain,RUS
2,14.0,0.7058819377165072,25.0,0.43859649122807015,2,96.928,Bahrain,RUS
2,15.0,0.7647054325262161,26.0,0.45614035087719296,2,96.801,Bahrain,RUS
2,16.0,0.8235289273359251,27.0,0.47368421052631576,2,96.815,Bahrain,RUS
2,17.0,0.882352422145634,28.0,0.49122807017543857,2,96.911,Bahrain,RUS
2,18.0,0.941175916955343,29.0,0.5087719298245614,2,97.066,Bahrain,RUS
2,19.0,0.9999994117650519,30.0,0.5263157894736842,2,97.186,Bahrain,RUS
2,2.0,0.0,33.0,0.5789473684210527,3,95.838,Bahrain,RUS
2,3.0,0.04166664930556279,34.0,0.5964912280701754,3,95.241,Bahrain,RUS
2,4.0,0.08333329861112558,35.0,0.6140350877192983,3,95.772,Bahrain,RUS
2,5.0,0.12499994791668836,36.0,0.631578947368421,3,95.434,Bahrain,RUS
2,6.0,0.16666659722225116,37.0,0.6491228070175439,3,95.481,Bahrain,RUS
2,7.0,0.20833324652781396,38.0,0.6666666666666666,3,95.479,Bahrain,RUS
2,8.0,0.24999989583337673,39.0,0.6842105263157895,3,95.204,Bahrain,RUS
2,9.0,0.2916665451389395,40.0,0.7017543859649122,3,95.065,Bahrain,RUS
2,10.0,0.3333331944445023,41.0,0.7192982456140351,3,95.093,Bahrain,RUS
2,11.0,0.3749998437500651,42.0,0.7368421052631579,3,95.136,Bahrain,RUS
2,12.0,0.4166664930556279,43.0,0.7543859649122807,3,95.193,Bahrain,RUS
2,13.0,0.4583331423611907,44.0,0.7719298245614035,3,95.162,Bahrain,RUS
2,14.0,0.49999979166675346,45.0,0.7894736842105263,3,95.276,Bahrain,RUS
2,15.0,0.5416664409723163,46.0,0.8070175438596491,3,96.657,Bahrain,RUS
2,16.0,0.583333090277879,47.0,0.8245614035087719,3,95.805,Bahrain,RUS
2,17.0,0.6249997395834419,48.0,0.8421052631578947,3,96.059,Bahrain,RUS
2,18.0,0.6666663888890046,49.0,0.8596491228070176,3,95.954,Bahrain,RUS
2,19.0,0.7083330381945674,50.0,0.8771929824561403,3,96.181,Bahrain,RUS
2,20.0,0.7499996875001302,51.0,0.8947368421052632,3,95.852,Bahrain,RUS
2,21.0,0.791666336805693,52.0,0.9122807017543859,3,96.186,Bahrain,RUS
2,22.0,0.8333329861112558,53.0,0.9298245614035088,3,95.979,Bahrain,RUS
2,23.0,0.8749996354168186,54.0,0.9473684210526315,3,96.013,Bahrain,RUS
2,24.0,0.9166662847223814,55.0,0.9649122807017544,3,96.151,Bahrain,RUS
2,25.0,0.9583329340279442,56.0,0.9824561403508771,3,96.35,Bahrain,RUS
2,26.0,0.9999995833335069,57.0,1.0,3,96.44,Bahrain,RUS
0,5.0,0.0,2.0,0.03508771929824561,1,98.01,Bahrain,NOR
0,6.0,0.0999999000001,3.0,0.05263157894736842,1,97.787,Bahrain,NOR
0,7.0,0.1999998000002,4.0,0.07017543859649122,1,97.45,Bahrain,NOR
0,8.0,0.2999997000003,5.0,0.08771929824561403,1,97.794,Bahrain,NOR
0,9.0,0.3999996000004,6.0,0.10526315789473684,1,97.896,Bahrain,NOR
0,10.0,0.49999950000050003,7.0,0.12280701754385964,1,97.86,Bahrain,NOR
0,11.0,0.5999994000006,8.0,0.14035087719298245,1,98.134,Bahrain,NOR
0,12.0,0.6999993000007,9.0,0.15789473684210525,1,98.064,Bahrain,NOR
0,13.0,0.7999992000008,10.0,0.17543859649122806,1,97.936,Bahrain,NOR
0,14.0,0.8999991000009,11.0,0.19298245614035087,1,98.172,Bahrain,NOR
0,15.0,0.9999990000010001,12.0,0.21052631578947367,1,98.082,Bahrain,NOR
2,2.0,0.0,15.0,0.2631578947368421,2,96.912,Bahrain,NOR
2,3.0,0.058823494809708936,16.0,0.2807017543859649,2,96.565,Bahrain,NOR
2,4.0,0.11764698961941787,17.0,0.2982456140350877,2,96.776,Bahrain,NOR
2,5.0,0.1764704844291268,18.0,0.3157894736842105,2,96.508,Bahrain,NOR
2,6.0,0.23529397923883574,19.0,0.3333333333333333,2,96.416,Bahrain,NOR
2,7.0,0.29411747404854466,20.0,0.3508771929824561,2,96.501,Bahrain,NOR
2,8.0,0.3529409688582536,21.0,0.3684210526315789,2,96.62,Bahrain,NOR
2,9.0,0.41176446366796254,22.0,0.38596491228070173,2,96.668,Bahrain,NOR
2,10.0,0.4705879584776715,23.0,0.40350877192982454,2,96.696,Bahrain,NOR
2,11.0,0.5294114532873805,24.0,0.42105263157894735,2,96.823,Bahrain,NOR
2,12.0,0.5882349480970893,25.0,0.43859649122807015,2,96.73,Bahrain,NOR
2,13.0,0.6470584429067983,26.0,0.45614035087719296,2,96.566,Bahrain,NOR
2,14.0,0.7058819377165072,27.0,0.47368421052631576,2,96.726,Bahrain,NOR
2,15.0,0.7647054325262161,28.0,0.49122807017543857,2,97.018,Bahrain,NOR
2,16.0,0.8235289273359251,29.0,0.5087719298245614,2,97.041,Bahrain,NOR
2,17.0,0.882352422145634,30.0,0.5263157894736842,2,96.986,Bahrain,NOR
2,18.0,0.941175916955343,31.0,0.543859649122807,2,97.083,Bahrain,NOR
2,19.0,0.9999994117650519,32.0,0.5614035087719298,2,97.171,Bahrain,NOR
2,2.0,0.0,35.0,0.6140350877192983,3,94.476,Bahrain,NOR
2,3.0,0.04545452479339782,36.0,0.631578947368421,3,95.69,Bahrain,NOR
2,4.0,0.09090904958679565,37.0,0.6491228070175439,3,95.067,Bahrain,NOR
2,5.0,0.13636357438019348,38.0,0.6666666666666666,3,95.149,Bahrain,NOR
2,6.0,0.1818180991735913,39.0,0.6842105263157895,3,94.88,Bahrain,NOR
2,7.0,0.2272726239669891,40.0,0.7017543859649122,3,95.276,Bahrain,NOR
2,8.0,0.27272714876038695,41.0,0.7192982456140351,3,95.069,Bahrain,NOR
2,9.0,0.31818167355378474,42.0,0.7368421052631579,3,95.165,Bahrain,NOR
2,10.0,0.3636361983471826,43.0,0.7543859649122807,3,95.295,Bahrain,NOR
2,11.0,0.40909072314058037,44.0,0.7719298245614035,3,95.346,Bahrain,NOR
2,12.0,0.4545452479339782,45.0,0.7894736842105263,3,95.338,Bahrain,NOR
2,13.0,0.49999977272737606,46.0,0.8070175438596491,3,95.371,Bahrain,NOR
2,14.0,0.5454542975207739,47.0,0.8245614035087719,3,95.485,Bahrain,NOR
2,15.0,0.5909088223141716,48.0,0.8421052631578947,3,95.717,Bahrain,NOR
2,16.0,0.6363633471075695,49.0,0.8596491228070176,3,95.674,Bahrain,NOR
2,17.0,0.6818178719009673,50.0,0.8771929824561403,3,95.657,Bahrain,NOR
2,18.0,0.7272723966943652,51.0,0.8947368421052632,3,96.038,Bahrain,NOR
2,19.0,0.772726921487763,52.0,0.9122807017543859,3,95.922,Bahrain,NOR
2,20.0,0.8181814462811607,53.0,0.9298245614035088,3,95.782,Bahrain,NOR
2,21.0,0.8636359710745586,54.0,0.9473684210526315,3,95.934,Bahrain,NOR
2,22.0,0.9090904958679564,55.0,0.9649122807017544,3,96.223,Bahrain,NOR
2,23.0,0.9545450206613543,56.0,0.9824561403508771,3,95.976,Bahrain,NOR
2,24.0,0.9999995454547521,57.0,1.0,3,96.582,Bahrain,NOR
0,5.0,0.0,2.0,0.03508771929824561,1,98.273,Bahrain,HAM
0,6.0,0.11111098765445816,3.0,0.05263157894736842,1,98.303,Bahrain,HAM
0,7.0,0.22222197530891633,4.0,0.07017543859649122,1,98.287,Bahrain,HAM
0,8.0,0.3333329629633745,5.0,0.08771929824561403,1,98.35,Bahrain,HAM
0,9.0,0.44444395061783265,6.0,0.10526315789473684,1,98.183,Bahrain,HAM
0,10.0,0.5555549382722909,7.0,0.12280701754385964,1,97.839,Bahrain,HAM
0,11.0,0.666665925926749,8.0,0.14035087719298245,1,98.221,Bahrain,HAM
0,12.0,0.7777769135812072,9.0,0.15789473684210525,1,98.645,Bahrain,HAM
0,13.0,0.8888879012356653,10.0,0.17543859649122806,1,98.037,Bahrain,HAM
0,14.0,0.9999988888901234,11.0,0.19298245614035087,1,98.236,Bahrain,HAM
2,2.0,0.0,14.0,0.24561403508771928,2,97.178,Bahrain,HAM
